"Gene","Bead","Sup","Enrichment","P"
"Oit1",0.46,0.31,0.24," 7.8e-01"
"Izumo1r",0.21,0.21,0.24," 8.2e-01"
"Tsks",2.14,1.94,0.24," 4.4e-01"
"Klhl36",14.5,11.67,0.24," 7.0e-02"
"Scube3",10.53,9.22,0.24," 1.2e-01"
"E330023G01Rik",0.18,0.18,0.24," 8.4e-01"
"C87414",0.91,0.86,0.24," 6.9e-01"
"1700034G24Rik",0.22,0.17,0.24," 8.3e-01"
"Wincr1",0.69,0.62,0.24," 7.4e-01"
"Naaladl1",0.24,0.16,0.24," 8.4e-01"
"Atg4a",16.71,14.09,0.24," 1.1e-01"
"Olfr543",0.89,0.83,0.24," 6.7e-01"
"Ms4a18",0.31,0.28,0.24," 8.3e-01"
"Cyp2b13",5.98,4.79,0.24," 3.5e-01"
"Bmp8b",3.75,3.24,0.24," 3.1e-01"
"9530034E10Rik",13.75,11.48,0.24," 5.6e-02"
"Wdr45",1.54,1.21,0.24," 6.1e-01"
"Kctd7",5.74,4.97,0.24," 2.0e-01"
"C130013H08Rik",2.07,1.87,0.23," 4.7e-01"
"1700020D12Rik",0.57,0.39,0.23," 7.5e-01"
"4732463B04Rik",22.59,19.52,0.23," 1.3e-01"
"Tmprss11d",2.87,2.41,0.23," 4.1e-01"
"Tmem53",17.64,15.28,0.23," 1.3e-01"
"Cdnf",1.25,0.97,0.23," 6.1e-01"
"9330020H09Rik",10.08,8.23,0.23," 1.9e-01"
"4930461G14Rik",0.19,0.19,0.23," 8.3e-01"
"Acnat1",2.91,2.57,0.23," 5.0e-01"
"Ankrd2",1.33,1.09,0.23," 6.3e-01"
"Pkd2l2",11.42,9.77,0.23," 1.6e-01"
"2010310C07Rik",0.34,0.29,0.23," 7.9e-01"
"Plet1os",2.14,2.01,0.23," 5.1e-01"
"Lrrc27",6.87,5.99,0.23," 2.2e-01"
"Asb18",4.98,7.24,0.23," 5.8e-01"
"Tmprss15",5.01,4.41,0.23," 2.9e-01"
"Gtf2h3",19.45,17.24,0.23," 5.5e-02"
"Olfr731",0.98,0.74,0.23," 7.0e-01"
"D030040B21Rik",0.27,0.25,0.23," 8.0e-01"
"Fancg",7.69,6.8,0.23," 1.8e-01"
"Pycard",38.76,30.84,0.23," 1.0e-01"
"4921514A10Rik",1.95,1.76,0.23," 4.9e-01"
"1700013H16Rik",0.18,0.21,0.23," 8.3e-01"
"4930455G09Rik",1.69,1.52,0.23," 5.6e-01"
"Atrip",12.01,10.8,0.23," 4.0e-01"
"Serinc2",4.61,4.2,0.23," 3.7e-01"
"Cyp4a32",0.82,0.65,0.23," 7.1e-01"
"6330410L21Rik",0.56,0.42,0.23," 7.4e-01"
"Tmprss11f",0.71,0.63,0.23," 7.1e-01"
"Trmt61a",6.88,5.97,0.23," 2.4e-01"
"2810455O05Rik",2.29,1.9,0.23," 4.5e-01"
"Hira",14.81,12.77,0.23," 6.2e-02"
"Lsm11",6.76,5.75,0.23," 1.9e-01"
"Sycp1",3.66,2.69,0.23," 4.9e-01"
"Cngb3",2.24,2.07,0.23," 4.5e-01"
"Tm7sf2",12.43,10.69,0.23," 1.0e-01"
"4930415O20Rik",4.76,3.97,0.23," 3.4e-01"
"4930568A13Rik",0.24,0.2,0.23," 8.2e-01"
"Catsper3",10.81,9.61,0.22," 1.3e-01"
"Zcchc2",21.08,18.04,0.22," 5.7e-02"
"March10",7.82,6.71,0.22," 3.0e-01"
"E330010L02Rik",0.56,0.42,0.22," 7.6e-01"
"Rpl38",14.33,11.89,0.22," 8.5e-02"
"Arrdc4",4.32,3.75,0.22," 3.4e-01"
"9230112J17Rik",4.5,3.76,0.22," 4.1e-01"
"Mad1l1",235.16,229.06,0.22," 1.7e-01"
"Exo5",18.1,15.07,0.22," 6.3e-02"
"Grasp",6.82,5.28,0.22," 3.2e-01"
"2010300F17Rik",7.38,6.57,0.22," 2.3e-01"
"Bbs12",3.33,3.34,0.22," 5.8e-01"
"1700104B16Rik",0.11,0.15,0.22," 8.5e-01"
"Engase",6.2,5.39,0.22," 2.6e-01"
"Gng13",7.84,7.45,0.22," 3.5e-01"
"Mybpc2",1.17,0.95,0.22," 6.5e-01"
"Gzmm",6.25,5.16,0.22," 2.3e-01"
"Ccr9",9.85,8.37,0.22," 1.2e-01"
"1700121L16Rik",0.68,0.65,0.22," 7.2e-01"
"Irf1",10.87,8.69,0.22," 2.2e-01"
"Mrc2",13.11,11.06,0.22," 1.3e-01"
"Atp1a4",2,1.73,0.22," 6.0e-01"
"5430401F13Rik",0.94,0.82,0.22," 6.8e-01"
"1700017N19Rik",0.15,0.15,0.22," 8.9e-01"
"C130060C02Rik",9.15,8.1,0.22," 1.1e-01"
"Med11",5.05,4.28,0.22," 2.7e-01"
"Zfp235",10.36,8.9,0.22," 1.2e-01"
"Pla2g12b",0.38,0.35,0.22," 7.9e-01"
"Cxcr5",2.19,1.71,0.22," 5.4e-01"
"Dock10",227.72,205.94,0.22," 1.6e-01"
"Tmprss7",2.56,2.2,0.22," 5.1e-01"
"Dhrs13os",2.45,2.2,0.22," 4.5e-01"
"Gapdh",6.32,5.4,0.22," 2.6e-01"
"Spink2",18.92,15.09,0.22," 1.9e-01"
"Stpg2",15.93,13.61,0.22," 6.4e-02"
"Poli",9.24,8.17,0.22," 1.5e-01"
"1700018L02Rik",3.13,2.75,0.22," 3.7e-01"
"Rnaseh2c",19.66,16.98,0.22," 1.1e-01"
"Ccsap",10.59,9.04,0.22," 7.9e-02"
"Sall4",0.6,0.48,0.22," 7.6e-01"
"Ninl",17.3,14.94,0.22," 6.2e-02"
"Rhebl1",11.43,10.21,0.22," 8.1e-02"
"Popdc3",3.5,3.05,0.22," 3.9e-01"
"Frem3",1.81,1.56,0.22," 5.3e-01"
"Angptl1",11.81,10.59,0.22," 1.2e-01"
"4831440D22Rik",21.69,19.15,0.22," 6.6e-02"
"Rbm43",11.82,10.16,0.22," 1.0e-01"
"Rsph14",21.8,18.92,0.22," 5.4e-02"
"4930473H19Rik",3.15,2.74,0.22," 4.4e-01"
"Lyrm7",14.21,12.37,0.22," 8.8e-02"
"Tcrg-C4",1.14,1.01,0.22," 6.2e-01"
"Vmn2r30",17.61,15.76,0.22," 1.3e-01"
"Zbtb8b",4.38,3.78,0.21," 3.0e-01"
"Fbxl8",2.41,2.12,0.21," 5.0e-01"
"Kif27",23.72,20.27,0.21," 1.2e-01"
"4921511I17Rik",8.88,7.72,0.21," 1.6e-01"
"Drr1",0.07,0.15,0.21," 8.8e-01"
"Aim2",24.37,20.92,0.21," 1.1e-01"
"Pah",0.19,0.17,0.21," 8.6e-01"
"Spink5",0.9,0.78,0.21," 7.0e-01"
"H3f3aos",2.42,2.08,0.21," 4.6e-01"
"Stc1",3.34,3.03,0.21," 4.5e-01"
"Pabpc5",4.96,4.3,0.21," 3.5e-01"
"Cntd1",3.6,3.13,0.21," 3.6e-01"
"Gata1",1,0.76,0.21," 7.5e-01"
"Atcayos",5.85,5.11,0.21," 3.1e-01"
"Slc25a10",9.26,7.85,0.21," 1.6e-01"
"Igflr1",0.22,0.18,0.21," 8.5e-01"
"Rad51ap1",2.27,1.93,0.21," 4.9e-01"
"Adam7",0.83,0.44,0.21," 8.2e-01"
"Mtnr1b",0.55,0.45,0.21," 7.8e-01"
"Lypla1",0.58,0.47,0.21," 7.8e-01"
"Sox30",0.79,0.65,0.21," 7.2e-01"
"4930553P18Rik",0.66,0.61,0.21," 7.3e-01"
"5430431A17Rik",2.5,2.14,0.21," 4.8e-01"
"Gpr174",0.26,0.2,0.21," 8.4e-01"
"Suv39h2",3.98,3.48,0.21," 4.0e-01"
"4933433G19Rik",19.84,16.87,0.21," 5.4e-02"
"Coch",15.56,13.61,0.21," 2.9e-01"
"Fastkd1",20.07,17.45,0.21," 5.6e-02"
"4921508D12Rik",0.15,0.13,0.21," 8.8e-01"
"Slc19a2",10.06,8.87,0.21," 1.3e-01"
"2900079G21Rik",4.85,4.01,0.21," 3.2e-01"
"Filip1l",39.88,35.48,0.21," 8.9e-02"
"Mki67",8.57,5.12,0.21," 6.4e-01"
"Has3",2.33,2.08,0.21," 5.7e-01"
"Rbak",16.42,14.25,0.21," 5.8e-02"
"Camk1d",272.42,283.7,0.21," 1.4e-01"
"Fcrlb",0.45,0.41,0.21," 7.8e-01"
"Cyp2j5",0.48,0.37,0.21," 8.1e-01"
"Slco6d1",1.45,1.21,0.21," 6.3e-01"
"Rnf212b",1.29,1.27,0.21," 6.5e-01"
"Esrra",31.46,27.22,0.21," 5.6e-02"
"Rbm17",33.9,29.86,0.21," 6.1e-02"
"Phf2os1",10.67,9.44,0.21," 1.4e-01"
"Gpr88",7.71,7.22,0.2," 4.0e-01"
"Nubp1",16.01,14.01,0.2," 5.3e-02"
"Prss48",1.72,1.52,0.2," 6.0e-01"
"Mphosph6",17.43,15.34,0.2," 5.1e-02"
"Dhodh",17.5,15.77,0.2," 6.8e-02"
"Rgs19",11.44,10.37,0.2," 1.9e-01"
"Nmrk2",0.28,0.27,0.2," 8.4e-01"
"Tmem151b",13.19,11.66,0.2," 1.7e-01"
"Homez",9.66,8.37,0.2," 2.0e-01"
"Muc6",0.81,0.77,0.2," 7.1e-01"
"Ankrd34a",5.55,4.54,0.2," 3.2e-01"
"Thsd1",5.9,5.16,0.2," 3.6e-01"
"Efcab5",13.26,11.55,0.2," 3.3e-01"
"Klb",4.55,3.84,0.2," 4.9e-01"
"Ankmy1",8.87,7.52,0.2," 2.9e-01"
"Trpv1",0.15,0.17,0.2," 8.9e-01"
"Cdk5r2",4.26,4.28,0.2," 6.0e-01"
"Npm3",8.87,7.68,0.2," 1.8e-01"
"Kdm4d",15.1,13.38,0.2," 1.6e-01"
"Dpf3",39.37,35.05,0.2," 1.1e-01"
"Dnah7c",25.63,22.18,0.2," 1.6e-01"
"Olfr1198",0.37,0.42,0.2," 8.3e-01"
"Ncapg2",11,9.17,0.2," 1.9e-01"
"Adam34",1.69,1.55,0.2," 6.6e-01"
"Fcer2a",4.64,4.14,0.2," 4.0e-01"
"Pramel7",3.9,3.3,0.2," 4.3e-01"
"Myo3a",7.97,6.47,0.2," 2.6e-01"
"Podn",1.29,1.17,0.2," 6.3e-01"
"Fut7",0.26,0.28,0.2," 8.2e-01"
"Aars2",12.52,11.35,0.2," 1.1e-01"
"2810459M11Rik",14.74,13.47,0.2," 3.2e-01"
"Galr1",8.93,7.65,0.2," 3.2e-01"
"Cep131",16.12,14.07,0.2," 5.3e-02"
"Noa1",18.82,16.98,0.2," 6.5e-02"
"Pinlyp",0.24,0.23,0.2," 8.4e-01"
"1700065L07Rik",2.43,2.03,0.2," 6.4e-01"
"1810019N24Rik",5.03,4.16,0.2," 3.6e-01"
"Esrp1",0.68,0.55,0.2," 7.6e-01"
"Thop1",15.78,14.19,0.2," 9.4e-02"
"Scara5",6.17,5.74,0.2," 3.9e-01"
"Alkbh2",14.73,12.85,0.2," 6.7e-02"
"Pcyox1l",21.03,18.45,0.2," 7.7e-02"
"Adam28",1.07,0.76,0.2," 7.2e-01"
"Slc35a3",29.83,25.72,0.2," 5.4e-02"
"Mblac1",5.63,4.64,0.2," 3.5e-01"
"Zfp791",7.59,6.69,0.2," 2.5e-01"
"Oc90",0.66,0.48,0.2," 7.8e-01"
"Anks6",15.8,13.84,0.2," 7.3e-02"
"Abcc2",1.18,0.93,0.2," 7.0e-01"
"Usp9y",1.62,1.35,0.2," 5.9e-01"
"Lmbr1l",21.78,19.16,0.2," 5.5e-02"
"Agr2",0.2,0.17,0.2," 8.9e-01"
"Pbsn",0.29,0.23,0.2," 8.4e-01"
"Ntsr1",6.92,5.85,0.2," 3.5e-01"
"Atp12a",1.54,1.31,0.2," 6.5e-01"
"Zfp850",6.04,5.5,0.2," 2.9e-01"
"Barhl1",0.35,0.28,0.2," 8.4e-01"
"Erich1",17.5,14.78,0.2," 8.6e-02"
"Bcl2l14",0.17,0.17,0.2," 8.6e-01"
"Tmprss9",2.38,2.13,0.2," 5.0e-01"
"Prox2",13.07,11.17,0.2," 1.6e-01"
"Il23r",1.71,1.48,0.19," 6.3e-01"
"Gas2l1",28.59,25.35,0.19," 6.7e-02"
"Sema7a",6.88,6.12,0.19," 3.1e-01"
"Zfp382",7.79,6.89,0.19," 3.0e-01"
"Zfp78",5.84,5.11,0.19," 3.7e-01"
"Cebpa",2.53,2.42,0.19," 6.0e-01"
"Olfr635",1.46,1.24,0.19," 7.5e-01"
"Gprc5a",0.13,0.14,0.19," 9.0e-01"
"Pla1a",1.36,1.15,0.19," 6.3e-01"
"Nbn",12.91,11.36,0.19," 1.4e-01"
"Enoph1",18.59,16.11,0.19," 5.7e-02"
"Acad11",13.23,11.04,0.19," 1.8e-01"
"H2-M10.2",0.18,0.15,0.19," 9.0e-01"
"Ms4a4c",0.36,0.4,0.19," 8.7e-01"
"Maneal",16.56,14.28,0.19," 1.3e-01"
"4930477N07Rik",0.09,0.12,0.19," 8.9e-01"
"Klrk1",0.75,0.53,0.19," 7.9e-01"
"Pias4",32.8,27.98,0.19," 8.3e-02"
"Shq1",19.31,16.55,0.19," 1.2e-01"
"Sez6",37.66,32.8,0.19," 9.8e-02"
"Pigg",18.32,16.06,0.19," 5.3e-02"
"Casp7",14.54,12.43,0.19," 1.1e-01"
"Ncapd2",15.81,13.67,0.19," 8.7e-02"
"Brf1",40.67,35.39,0.19," 6.9e-02"
"Tbc1d22b",12.13,10.9,0.19," 4.7e-01"
"Inhba",11.13,9.72,0.19," 1.8e-01"
"Cd55",4.71,4.3,0.19," 3.6e-01"
"Olfr1366",0.09,0.15,0.19," 8.9e-01"
"Ifrd2",7.63,6.54,0.19," 2.4e-01"
"Dck",9,7.95,0.19," 1.8e-01"
"Adam12",44.07,38.67,0.19," 7.6e-02"
"Alpk3",2.59,2.09,0.19," 6.2e-01"
"Fam199x",23.46,20.52,0.19," 5.3e-02"
"Racgap1",10.29,8.57,0.19," 2.6e-01"
"Lrg1",0.18,0.17,0.19," 8.6e-01"
"Hyls1",3.97,3.54,0.19," 4.1e-01"
"Ldlr",41.07,36.53,0.19," 6.6e-02"
"B530045E10Rik",2.61,1.96,0.19," 6.3e-01"
"Muc5b",0.18,0.18,0.19," 8.8e-01"
"1500015A07Rik",21.72,19.17,0.19," 6.7e-02"
"Wdr73",48.36,42.55,0.19," 6.1e-02"
"Gsdmc",0.31,0.27,0.19," 8.3e-01"
"Ppat",19.74,17.44,0.19," 1.1e-01"
"Axdnd1",4.18,3.79,0.19," 4.8e-01"
"Intu",28.21,24.78,0.19," 9.8e-02"
"Kif28",1.83,1.33,0.19," 7.0e-01"
"Nudt1",11.13,10.03,0.19," 1.7e-01"
"4930429F24Rik",2.51,2.09,0.19," 5.9e-01"
"Klrb1",0.37,0.39,0.19," 8.4e-01"
"D030018L15Rik",0.6,0.41,0.19," 8.2e-01"
"Hpse2",7.2,6.11,0.19," 2.9e-01"
"Inhbc",1.06,0.88,0.19," 7.6e-01"
"Strc",0.87,0.8,0.19," 7.0e-01"
"Foxj2",20.95,17.98,0.19," 1.4e-01"
"Supv3l1",28.42,24.48,0.19," 1.0e-01"
"Idh1",31.85,28.91,0.19," 1.1e-01"
"Abra",1.59,1.42,0.19," 6.6e-01"
"Ccnj",11.69,9.87,0.19," 2.0e-01"
"Zfp128",11.79,10.68,0.19," 1.2e-01"
"Slc25a1",24.77,21.38,0.19," 2.0e-01"
"Cemip",34.71,30.83,0.19," 1.9e-01"
"Kcnh2",17.46,15.65,0.19," 8.7e-02"
"Vmn2r83",0.43,0.36,0.19," 8.2e-01"
"Zfp984",3.49,3.14,0.19," 5.6e-01"
"4930565N06Rik",8.92,7.82,0.19," 2.0e-01"
"Bud13",23.44,20.26,0.18," 7.1e-02"
"Arl16",31.3,27.43,0.18," 5.3e-02"
"Zfp961",53.3,47.49,0.18," 5.8e-02"
"Tmem45b",1.53,1.41,0.18," 6.9e-01"
"1810032O08Rik",11.01,9.75,0.18," 2.1e-01"
"Tedc2",6.96,6.05,0.18," 3.5e-01"
"Rgs8",16.71,15.04,0.18," 8.6e-02"
"Sars2",19.31,17.59,0.18," 6.8e-02"
"Xrcc1",20.37,17.45,0.18," 7.8e-02"
"Zbtb48",12.24,10.38,0.18," 2.2e-01"
"Pkhd1l1",2.17,1.87,0.18," 5.9e-01"
"Aifm2",11.33,9.88,0.18," 1.9e-01"
"Musk",2.7,2.52,0.18," 5.6e-01"
"Fhad1",37.77,34.13,0.18," 1.1e-01"
"Slc27a5",1.14,1,0.18," 7.1e-01"
"Ppcs",13.11,11.44,0.18," 1.8e-01"
"Rnasek",0.28,0.26,0.18," 8.8e-01"
"Isy1",17.05,15.13,0.18," 1.8e-01"
"Mogs",14.78,12.57,0.18," 1.6e-01"
"Eral1",20.66,18.72,0.18," 6.0e-02"
"Zfy1",1.86,1.72,0.18," 6.1e-01"
"Wdr81",6.82,6.03,0.18," 4.1e-01"
"Cabp5",0.31,0.31,0.18," 8.3e-01"
"Tnnc1",4.04,3.73,0.18," 4.5e-01"
"2010309G21Rik",0.79,0.65,0.18," 7.6e-01"
"Prkab2",19.11,16.4,0.18," 9.2e-02"
"Cyp2b9",0.22,0.24,0.18," 8.8e-01"
"Scarf1",1.47,1.33,0.18," 6.4e-01"
"Riiad1",31.05,27.1,0.18," 1.4e-01"
"Dcaf15",17.15,15.03,0.18," 1.1e-01"
"Gdpgp1",9.07,7.8,0.18," 3.1e-01"
"4933428P19Rik",0.55,0.4,0.18," 8.1e-01"
"4930579G18Rik",6.41,5.57,0.18," 3.8e-01"
"Peli3",21.02,18.89,0.18," 1.5e-01"
"Golga7b",32.56,29.76,0.18," 8.7e-02"
"Tmem143",18.61,16.41,0.18," 1.2e-01"
"4930524B17Rik",0.3,0.26,0.18," 8.4e-01"
"Ripk1",12.56,11.21,0.18," 2.5e-01"
"Hs1bp3",14,12.76,0.18," 1.6e-01"
"Thegl",1.65,1.28,0.18," 6.6e-01"
"Lrfn5",807.48,731.48,0.18," 7.6e-02"
