"Gene","Bead","Sup","Enrichment","P"
"Unc45a",42.45,28.58,0.57," 2.8e-04"
"Fam222a",18.05,12.2,0.57," 7.7e-03"
"Ip6k1",504.61,340.85,0.57," 2.0e-06"
"Kdelr2",31.27,21.1,0.57," 2.7e-04"
"Gnpat",89.69,60.33,0.57," 2.7e-06"
"Tug1",330.98,223.25,0.57," 3.0e-07"
"Prkcsh",48.6,32.5,0.57," 6.4e-05"
"Ski",141.87,95.44,0.57," 1.2e-05"
"Tcea2",30.2,20.25,0.57," 6.6e-04"
"Klhl3",48.82,32.85,0.57," 5.9e-05"
"Siah2",23.71,16.03,0.57," 2.1e-03"
"Rab27a",30.32,20.43,0.57," 2.5e-04"
"Carm1",78.1,52.56,0.57," 9.3e-06"
"Spout1",19.78,13.43,0.57," 5.8e-03"
"Eef1a2",1193.47,809.23,0.57," 1.2e-06"
"Pomp",121,81.69,0.57," 2.4e-06"
"Ndufs4",61.42,41.27,0.57," 8.2e-06"
"Pcdh20",45.21,30.26,0.57," 6.7e-05"
"Prmt7",74.57,50.57,0.57," 2.0e-05"
"Rundc3a",274.3,185.54,0.57," 2.2e-05"
"Iffo2",45.05,30.47,0.57," 1.1e-04"
"Sgta",136.39,92.62,0.57," 2.7e-05"
"Rtl8b",65.72,44.64,0.57," 6.8e-04"
"Ccdc71",56.59,38.45,0.57," 2.2e-04"
"Znrd1",9.19,6.21,0.57," 2.5e-02"
"Zfp667",49.99,33.67,0.57," 3.7e-05"
"Naa20",27.11,18.29,0.57," 4.2e-04"
"Pfkl",144.94,98.34,0.57," 2.3e-05"
"Mrpl27",19.77,13.35,0.57," 2.5e-03"
"Tbca",54.99,37.11,0.57," 2.1e-04"
"Supt3",19.01,12.82,0.57," 2.2e-03"
"Tfcp2",48.69,32.83,0.57," 2.4e-05"
"Terf2ip",143.72,97.06,0.57," 2.0e-07"
"Mrps14",45.45,30.68,0.57," 3.4e-05"
"Mrgpre",37.17,25.02,0.57," 1.8e-04"
"Zdhhc2",141.66,95.94,0.57," 1.8e-05"
"Map2k2",77.47,52.62,0.57," 4.6e-04"
"Irf2bp2",123.88,83.78,0.57," 2.0e-06"
"Cit",335.43,225.82,0.57," 6.2e-07"
"Tcf25",1021.55,693.17,0.57," 5.8e-07"
"Ubl5",53.64,36.24,0.57," 4.8e-05"
"Cox19",45.35,30.86,0.57," 2.0e-04"
"A230050P20Rik",50.89,34.63,0.57," 1.4e-04"
"Iffo1",44.05,29.87,0.57," 3.2e-04"
"Zfp414",15.54,10.34,0.57," 1.3e-02"
"Ubc",54.72,37.71,0.56," 7.3e-04"
"2700062C07Rik",11.31,7.64,0.56," 1.3e-02"
"Usp7",219.72,148.52,0.56," 4.5e-08"
"Gripap1",80.08,54.25,0.56," 3.0e-06"
"Ankrd11",298.11,202.15,0.56," 1.1e-07"
"Cnot7",92.19,62.16,0.56," 1.4e-05"
"Rtl6",132.4,89.94,0.56," 2.7e-05"
"Bhlhe40",93.86,63.61,0.56," 2.9e-05"
"Asb16",21.3,14.56,0.56," 3.4e-03"
"2900011O08Rik",342.67,232.3,0.56," 2.6e-07"
"Rpl7a",20,13.57,0.56," 2.6e-03"
"Basp1",491.02,332.24,0.56," 7.3e-09"
"Ccdc115",11.16,7.55,0.56," 1.4e-02"
"Ppp1r8",55.39,37.7,0.56," 1.3e-04"
"Tbc1d25",16.65,11.25,0.56," 1.5e-02"
"Nckipsd",130.06,88.77,0.56," 7.8e-05"
"Wbp2",444.09,301.98,0.56," 1.3e-06"
"Got2",92.8,62.99,0.56," 8.8e-06"
"Fam102a",141.34,95.93,0.56," 7.1e-06"
"Zfp707",9.11,6.17,0.56," 2.7e-02"
"Lamtor4",21.97,14.86,0.56," 8.8e-03"
"Dip2c",239.16,161.93,0.56," 3.7e-08"
"Sco1",18.82,12.76,0.56," 2.8e-03"
"A730017C20Rik",392.25,265.74,0.56," 1.7e-08"
"Ttll1",70.77,48.13,0.56," 1.9e-05"
"Skil",152.29,103.12,0.56," 1.7e-07"
"D2hgdh",10.8,7.3,0.56," 2.3e-02"
"Jade3",20.02,13.57,0.56," 1.7e-03"
"Atp5a1",1163.96,790.58,0.56," 1.6e-07"
"Ptcd1",30.71,20.84,0.56," 3.7e-04"
"Slc24a3",202.33,136.47,0.56," 2.0e-07"
"Lyrm4",29.77,20.16,0.56," 3.3e-04"
"Ip6k2",116.23,79.09,0.56," 6.8e-06"
"Tm2d3",33.8,22.84,0.56," 2.2e-04"
"Borcs6",25.94,17.69,0.56," 5.7e-03"
"Zfp212",21.69,14.73,0.56," 1.5e-03"
"Parp6",144.26,97.75,0.56," 4.2e-06"
"Ola1",111.19,75.38,0.56," 6.8e-07"
"Map3k12",156.49,106.57,0.56," 7.4e-06"
"Kat14",48.93,33.22,0.56," 8.7e-05"
"ENSMUSG00000048251",38.67,26.15,0.56," 4.4e-04"
"Pink1",384.26,262.82,0.56," 1.4e-05"
"Mfsd14b",67.79,45.97,0.56," 3.3e-05"
"Bola2",20.27,13.7,0.56," 7.3e-03"
"Tbc1d22b",96.24,65.34,0.56," 7.6e-06"
"Ccm2",48.8,33.07,0.56," 6.1e-04"
"Trp53rka",17.29,11.77,0.56," 8.0e-03"
"Add1",464.36,316.1,0.56," 6.1e-08"
"Vps4a",141.72,97.04,0.56," 6.5e-06"
"Ust",43.89,29.76,0.56," 6.1e-05"
"Mrpl38",46.24,31.42,0.56," 3.9e-04"
"Zkscan14",12.33,8.38,0.56," 1.1e-02"
"Psma5",15.49,10.56,0.56," 8.5e-03"
"Tepsin",12.51,8.52,0.56," 1.6e-02"
"Six3",26.07,17.64,0.56," 7.0e-04"
"Wdr25",24.24,16.54,0.56," 1.6e-03"
"Tm2d2",35.52,23.98,0.56," 3.9e-04"
"Arhgap35",800.48,544.18,0.56," 1.7e-07"
"Uspl1",74.8,50.79,0.56," 9.8e-06"
"Srek1ip1",32.69,22.25,0.56," 2.3e-04"
"Cdyl2",28.18,19.16,0.56," 8.3e-04"
"Nono",82.99,56.47,0.56," 2.7e-06"
"Brk1",116.67,79.52,0.56," 5.1e-05"
"Thap4",25.11,17.18,0.56," 1.9e-03"
"Snu13",16.11,11.04,0.56," 6.2e-03"
"Ggt7",68.87,46.59,0.56," 4.5e-05"
"Togaram1",162.95,110.94,0.56," 2.1e-07"
"Fam162a",28.5,19.37,0.56," 6.8e-04"
"Sorbs2",126.97,86.06,0.56," 5.5e-05"
"Fam136a",35.83,24.52,0.56," 3.5e-04"
"Sdcbp",284.18,193.22,0.56," 5.6e-08"
"Rogdi",114.38,78.52,0.56," 1.8e-05"
"Wdr47",251.54,171.22,0.56," 7.0e-08"
"Cherp",47.44,32.38,0.56," 1.1e-04"
"Ccdc86",8.98,6.1,0.56," 3.0e-02"
"Grb10",445.99,303.63,0.55," 1.7e-08"
"Ndufv1",160.62,110.09,0.55," 1.0e-05"
"Taok2",307.39,210.28,0.55," 3.5e-06"
"Ocel1",11.12,7.63,0.55," 3.8e-02"
"Gapdh",55.85,38.05,0.55," 1.9e-04"
"Kndc1",291.39,197.6,0.55," 4.4e-06"
"Amacr",12.69,8.73,0.55," 1.4e-02"
"Vcp",58.35,39.98,0.55," 4.1e-05"
"Zfp346",48.64,33.2,0.55," 1.7e-04"
"Tmem55b",91.94,62.82,0.55," 2.9e-05"
"Ctdspl",39.05,26.68,0.55," 2.9e-04"
"Tbc1d4",27.39,18.64,0.55," 6.0e-04"
"Grm7",81.46,55.2,0.55," 6.5e-06"
"Limk2",182.21,124.55,0.55," 4.5e-06"
"Nipal3",178.98,121.68,0.55," 6.0e-07"
"Morn4",100.52,68.97,0.55," 1.9e-05"
"Sh3bgrl3",38.91,26.48,0.55," 5.5e-04"
"Gas2l1",51.15,35.11,0.55," 1.3e-03"
"Ddx31",13.72,9.39,0.55," 1.3e-02"
"Crcp",31.31,21.4,0.55," 4.0e-04"
"Tmem59l",180.34,122.3,0.55," 1.0e-06"
"Rnf44",139.89,95.52,0.55," 2.3e-05"
"Trim32",355.02,242.7,0.55," 5.2e-07"
"Snrnp40",27.06,18.52,0.55," 1.9e-03"
"Trpv2",30.77,21.02,0.55," 1.1e-03"
"Agpat1",105.16,71.56,0.55," 5.0e-06"
"Prkrip1",24.51,16.85,0.55," 2.1e-03"
"Smg5",131.45,90.17,0.55," 4.6e-05"
"Ccdc32",56.75,38.85,0.55," 2.9e-05"
"Pbx2",86.6,59.63,0.55," 1.4e-04"
"Eif4a1",30.98,21.25,0.55," 4.8e-04"
"Osbpl7",25.85,17.67,0.55," 2.7e-03"
"Nedd4l",243.64,166.5,0.55," 1.1e-07"
"Drosha",213.55,146.08,0.55," 1.3e-07"
"Fbrs",47.98,32.86,0.55," 1.6e-04"
"Pcnx",255.16,174.66,0.55," 3.6e-07"
"Gnl2",52.61,35.91,0.55," 3.7e-05"
"Sdr39u1",31.57,21.66,0.55," 1.5e-03"
"Tmem65",210.2,143.67,0.55," 1.3e-07"
"Zwint",2395.18,1641.94,0.55," 1.8e-08"
"Ahsa1",103.72,71.15,0.55," 7.3e-06"
"Tmem64",93.63,64.04,0.55," 6.7e-06"
"Gprasp1",1859.78,1271.19,0.55," 3.7e-08"
"Ergic1",139.68,95.37,0.55," 4.1e-06"
"Eef1d",72.18,49.52,0.55," 6.0e-05"
"Sstr1",20.04,13.65,0.55," 3.7e-03"
"Camsap3",41.59,28.55,0.55," 5.4e-04"
"Ccdc85a",125.16,85.68,0.55," 1.1e-06"
"Erf",22.88,15.54,0.55," 1.4e-02"
"Rps8",27.67,18.94,0.55," 6.8e-04"
"Bap1",174.47,119.66,0.55," 6.5e-05"
"2810006K23Rik",12.37,8.48,0.55," 1.3e-02"
"Ndufa6",78.55,53.85,0.55," 1.9e-05"
"Ina",307.34,210.46,0.55," 2.7e-07"
"Pi4k2a",159.59,109.44,0.55," 7.3e-05"
"Cd200",210.49,143.25,0.55," 1.0e-05"
"Ranbp1",52.76,36.05,0.55," 6.6e-05"
"Cyhr1",199,136.37,0.55," 1.8e-05"
"Msrb1",14.67,10.09,0.55," 1.4e-02"
"Gtf2h4",12.9,8.94,0.55," 1.9e-02"
"Zdhhc8",66.78,45.78,0.55," 2.8e-05"
"Psmd8",84.6,58,0.55," 8.4e-06"
"Aldoa",1270.27,876.78,0.55," 4.5e-06"
"Rpl8",260.65,179.14,0.55," 2.9e-05"
"Mier2",34.7,23.85,0.55," 2.0e-03"
"Pwp2",34.89,23.99,0.55," 1.2e-03"
"Rnf40",50.03,34.43,0.55," 4.0e-04"
"Cnpy3",45.6,31.18,0.55," 2.1e-04"
"Snx3",137.48,94.27,0.54," 7.0e-07"
"Mad2l2",11.08,7.62,0.54," 2.2e-02"
"Rab11fip5",290.26,199.98,0.54," 5.8e-05"
"Mrfap1",179.96,123.53,0.54," 6.8e-07"
"Odc1",36.15,24.9,0.54," 5.0e-04"
"Bloc1s6",74.55,51.1,0.54," 1.1e-05"
"Rtl5",196.53,135.3,0.54," 1.7e-06"
"Utp23",9.79,6.73,0.54," 2.8e-02"
"Prkcb",306.88,210.55,0.54," 1.5e-07"
"Ubr7",48.12,33.06,0.54," 1.1e-04"
"Commd7",46.58,32.16,0.54," 7.3e-04"
"Gns",119.69,81.66,0.54," 3.9e-05"
"Fuca1",26.29,17.92,0.54," 2.0e-03"
"Mlh3",42.52,29.19,0.54," 9.5e-05"
"Pgs1",95.35,65.68,0.54," 2.0e-04"
"Rnf220",176.52,121.57,0.54," 4.4e-06"
"Ndufb4",10.63,7.11,0.54," 3.5e-02"
"Pnkd",203.33,140.22,0.54," 1.9e-05"
"Mrps24",24.06,16.72,0.54," 6.3e-03"
"Ctu2",12.69,8.72,0.54," 3.8e-02"
"Dcaf4",27.51,18.91,0.54," 1.9e-03"
"Ankmy2",96.64,66.51,0.54," 9.9e-06"
"Fam118b",21.86,14.98,0.54," 3.0e-03"
"Ncoa5",58.6,40.58,0.54," 2.3e-04"
"Nedd4",1181.92,812.16,0.54," 1.3e-08"
"Ackr1",20.57,14.13,0.54," 2.9e-03"
"Ablim3",82.39,56.8,0.54," 1.9e-05"
"Gabrb3",337.54,231.98,0.54," 1.4e-06"
"Evl",150.63,104.03,0.54," 1.4e-05"
"Ywhaq",114.74,78.9,0.54," 2.5e-06"
"Hdlbp",372.77,256.57,0.54," 1.1e-07"
"Gpr162",130.86,89.74,0.54," 1.7e-05"
"Rnf31",39.61,27.14,0.54," 2.6e-03"
"Chchd2",76.23,52.42,0.54," 1.2e-05"
"Arpc3",45.94,31.56,0.54," 8.1e-05"
"Wdr1",381.67,263.55,0.54," 1.1e-06"
"Pfkfb4",22.3,15.41,0.54," 2.6e-03"
"Exosc8",12.8,8.79,0.54," 1.4e-02"
"Zfp1",15.83,10.86,0.54," 1.6e-02"
"Mrps26",47.31,32.61,0.54," 8.7e-04"
"Ran",122.7,84.57,0.54," 1.6e-06"
"Tbc1d30",124.69,85.93,0.54," 6.1e-06"
"Tbc1d16",95.29,65.76,0.54," 2.9e-05"
"Ywhaz",579.2,397.96,0.54," 3.5e-07"
"Eftud2",103.62,71.55,0.54," 1.6e-05"
"Eif3m",55.21,38.05,0.54," 4.0e-05"
"Rpl18",16.94,11.67,0.54," 2.1e-02"
"Tspan33",30.19,20.68,0.54," 2.4e-03"
"Wasf1",106.33,73.34,0.54," 3.7e-06"
"Zfp235",22.12,15.27,0.54," 2.1e-03"
"Cstf1",31.82,22.07,0.54," 7.9e-04"
"Kptn",26.51,18.29,0.54," 5.9e-03"
"Lrrc28",38.77,26.79,0.54," 3.9e-04"
"Cox7b",99.82,68.75,0.54," 4.6e-06"
"Dhrs7b",13.88,9.4,0.54," 1.7e-02"
"Zfp940",28.27,19.49,0.54," 7.0e-04"
"Sh3yl1",14.35,9.9,0.54," 9.4e-03"
"Ttyh3",172.53,118.68,0.54," 1.1e-05"
"Snapc2",30.63,21.11,0.54," 4.7e-03"
"Cntn6",41.15,28.31,0.54," 3.9e-04"
"Zc3h4",119.13,82.32,0.54," 1.5e-05"
"Rbm45",29.94,20.68,0.54," 6.3e-04"
"Rexo2",65.32,45.14,0.54," 3.3e-05"
"Nptn",344.19,237.46,0.54," 1.2e-06"
"Keap1",67.84,46.9,0.53," 1.1e-03"
"Ppme1",226.69,157.18,0.53," 6.9e-07"
"Kti12",8.65,5.96,0.53," 4.2e-02"
"Swi5",87.29,60.32,0.53," 1.0e-05"
"Mrpl49",41.1,28.45,0.53," 3.3e-04"
"Wdr24",27.54,19.14,0.53," 2.6e-03"
"Pepd",50.74,35.05,0.53," 7.4e-04"
"Nceh1",143.95,98.94,0.53," 4.2e-06"
"Dffa",45.28,31.38,0.53," 1.9e-04"
"Ptges2",34.92,24.3,0.53," 9.7e-04"
"BC017643",21.44,14.76,0.53," 3.8e-03"
"Pmpcb",65.09,44.98,0.53," 2.1e-05"
"Nudcd3",244.08,169.06,0.53," 1.4e-06"
"Samm50",102.7,70.97,0.53," 3.1e-05"
"Rps6kl1",50.34,34.91,0.53," 1.1e-03"
"Sh3bp5l",85.52,59.26,0.53," 3.5e-04"
"Foxk2",147.99,102.51,0.53," 1.2e-05"
"Ppil2",55.65,38.67,0.53," 1.2e-04"
"Wdr55",10,6.9,0.53," 3.7e-02"
"Slco3a1",51.35,35.37,0.53," 1.4e-04"
"Nol9",33.08,22.86,0.53," 5.4e-04"
"Scn2b",440.65,305.3,0.53," 1.6e-06"
"Brf2",19.16,13.32,0.53," 7.0e-03"
"Coprs",61.16,42.25,0.53," 7.2e-04"
"Dleu7",18.72,12.96,0.53," 4.2e-03"
"Slc29a4",24.48,16.9,0.53," 1.9e-03"
"Arfgap3",38.1,26.51,0.53," 4.1e-04"
"Nudcd2",15.39,10.65,0.53," 8.2e-03"
"Dpy30",21.68,15.03,0.53," 3.5e-03"
"Fam53a",28.78,19.94,0.53," 1.7e-03"
"Atp6ap1",243.14,167.05,0.53," 6.9e-07"
"Dgcr14",31.1,21.59,0.53," 3.1e-03"
"Pdzd2",67.84,47.02,0.53," 2.0e-05"
"Tmem11",27.74,19.22,0.53," 4.4e-03"
"Rasd2",139.83,97.57,0.53," 9.5e-05"
"Rpl3",38.78,26.93,0.53," 3.0e-04"
"E530011L22Rik",13.92,9.67,0.53," 1.5e-02"
"Fndc3a",269.98,186.71,0.53," 1.2e-06"
"Mir9-3hg",13.28,9.22,0.53," 1.3e-02"
"Top1",114.73,79.43,0.53," 8.6e-06"
"1500011B03Rik",77.14,53.53,0.53," 2.3e-05"
"Dnaja2",210.02,145.28,0.53," 8.4e-07"
"Sh3gl2",312.11,216.81,0.53," 2.8e-06"
"Armc9",55.2,38.43,0.53," 2.1e-04"
"Megf6",19.32,13.31,0.53," 6.2e-03"
"Rimbp2",139.53,96.95,0.53," 2.7e-06"
"Tm9sf4",97.51,67.06,0.53," 3.3e-05"
"Mrpl44",31.18,21.66,0.53," 9.1e-04"
"Fbxw11",289.6,200.83,0.53," 4.1e-07"
"Fgf9",31.51,21.93,0.53," 8.7e-04"
"Gzf1",74.48,51.56,0.53," 2.0e-05"
"Pcdh19",195.32,135.31,0.53," 5.1e-07"
"Mgat1",81,56.48,0.53," 2.4e-04"
"Farsa",29.81,20.78,0.53," 1.1e-03"
"Pdcd7",50.28,34.89,0.53," 7.3e-05"
"Plppr4",115.53,79.36,0.53," 1.8e-04"
"Emd",40.79,28.34,0.53," 1.5e-03"
"Frg2f1",15.11,10.52,0.53," 9.6e-03"
"Ankrd6",164.15,114.02,0.53," 3.3e-06"
"Pcbp1",168.63,117.73,0.53," 5.9e-05"
"Yif1b",13.43,9.32,0.53," 2.2e-02"
"Gfra4",47.5,33.05,0.53," 1.6e-03"
"Them6",22.42,15.72,0.53," 7.4e-03"
"Cdk17",192.11,133.41,0.53," 5.1e-07"
"Ruvbl1",12.46,8.7,0.53," 2.2e-02"
"Rptor",160.1,111.56,0.53," 9.6e-06"
"Snap47",689.39,481.01,0.53," 3.8e-06"
"Nelfb",115.12,80.31,0.53," 1.2e-04"
"Ercc3",52.15,36.36,0.53," 3.4e-04"
"Zswim3",17.63,12.23,0.53," 8.6e-03"
"Rgs16",21.52,15.03,0.53," 4.4e-03"
"Dnajb2",168.57,117.91,0.53," 1.3e-04"
"BC005624",42.89,29.81,0.53," 2.9e-04"
"Tmem259",49.16,34.02,0.53," 7.2e-04"
"Clstn3",538.06,370.98,0.52," 1.0e-06"
"Mindy4",10.37,7.2,0.52," 2.8e-02"
"Ddx47",52.54,36.57,0.52," 9.9e-05"
"Atic",67.28,46.98,0.52," 1.2e-04"
"Wdr5",42.63,29.66,0.52," 3.2e-04"
"Bag6",264.84,184.65,0.52," 1.0e-04"
"Kcnh5",42.16,29.3,0.52," 2.2e-04"
"Nadk",61.91,43.18,0.52," 1.3e-04"
"Rsl1d1",73.63,51.15,0.52," 1.1e-04"
"Jph2",9.95,6.94,0.52," 3.5e-02"
"Hist3h2ba",17.82,12.64,0.52," 2.4e-02"
"Rpp14",42.66,29.66,0.52," 2.4e-04"
"Lmln",32.24,22.26,0.52," 2.3e-03"
"Cuedc2",106.54,74.88,0.52," 6.3e-04"
"Naif1",8.54,5.95,0.52," 4.5e-02"
"Pqbp1",52.69,36.85,0.52," 1.3e-04"
"1810030O07Rik",36.23,25.19,0.52," 5.3e-04"
"Tmem108",24.26,16.9,0.52," 1.8e-03"
"Abt1",23.61,16.57,0.52," 3.5e-03"
"Aar2",56.51,39.65,0.52," 4.3e-04"
"Gpr61",23.29,16.17,0.52," 3.9e-03"
"Rusc1",128.98,90.38,0.52," 9.9e-05"
"Tmem106c",39.39,27.45,0.52," 4.7e-04"
"Abcf2",103.42,72.49,0.52," 7.7e-05"
"Igsf21",25.33,17.76,0.52," 1.1e-02"
"Tsc22d1",574.12,401.31,0.52," 1.3e-06"
"Tmem63b",80.62,55.78,0.52," 8.4e-05"
"Mllt11",418.7,291.92,0.52," 2.2e-07"
"Peli3",64.86,45.63,0.52," 2.8e-04"
"Anxa6",81.36,56.99,0.52," 3.7e-05"
"Map1s",82.1,57.51,0.52," 2.3e-03"
"Tubgcp6",64.11,44.56,0.52," 4.4e-04"
"Gmppa",26.46,18.68,0.52," 5.4e-03"
"Dlg5",87.85,61.13,0.52," 1.9e-05"
"Per3",65.69,45.7,0.52," 1.2e-04"
"Gfra2",92.05,64.01,0.52," 8.7e-05"
"Radil",28.45,20.09,0.52," 6.3e-03"
"Fopnl",49.59,34.61,0.52," 1.6e-04"
"Ccdc97",71.23,50,0.52," 6.4e-04"
"Cs",342.08,239.13,0.52," 2.9e-06"
"Nprl2",34.62,24.25,0.52," 8.0e-04"
"Bop1",42.69,30,0.52," 6.1e-04"
"Tmub1",13.33,9.41,0.52," 2.3e-02"
"Jund",55.65,39.49,0.52," 5.9e-03"
"Haghl",58.49,40.96,0.52," 5.5e-04"
"Ubac1",42.72,29.93,0.52," 6.9e-04"
"Ewsr1",88.63,61.77,0.52," 1.8e-05"
"Fhod3",81.21,56.7,0.52," 7.5e-05"
"Senp2",163.77,114.32,0.52," 3.1e-06"
"Ube2e3",84.32,58.89,0.52," 3.6e-05"
"Cfap20",40.84,28.55,0.52," 2.9e-04"
"Chchd1",25.07,17.26,0.52," 9.7e-03"
"Noc4l",19.97,14,0.52," 8.9e-03"
"Tmem143",21.41,15.02,0.52," 7.1e-03"
"Meis3",37.46,26.34,0.52," 2.0e-03"
"Supt5",171.99,121.04,0.52," 6.7e-06"
"Pard6a",20.72,14.6,0.52," 2.1e-02"
"Rtn3",1219.57,849.68,0.52," 9.5e-07"
"Men1",51.73,36.28,0.52," 4.1e-04"
"Timm50",25.13,17.78,0.52," 8.1e-03"
"Gm5124",19.16,13.41,0.52," 6.0e-03"
"Pcbp4",125,87.96,0.51," 1.5e-03"
"Kifap3",459.29,321.91,0.51," 3.3e-07"
"Kbtbd4",17.61,12.33,0.51," 1.5e-02"
"Gm13509",14.81,10.36,0.51," 1.2e-02"
"Tmem130",814.03,564.11,0.51," 5.3e-06"
"Glyr1",393.82,276.65,0.51," 7.0e-07"
"Kif3a",234.17,164,0.51," 6.1e-07"
"Pigs",44.13,30.6,0.51," 1.3e-03"
"Zbtb45",30.14,21.13,0.51," 3.6e-03"
"Mchr1",11.2,7.78,0.51," 3.3e-02"
"Clpp",44.55,31.26,0.51," 1.1e-03"
"Pacs1",165.63,116.28,0.51," 1.5e-05"
"Orai3",15.71,11.04,0.51," 1.1e-02"
"Hcn4",29.6,20.69,0.51," 2.3e-03"
"Ypel5",183.39,128.57,0.51," 2.2e-06"
"Cd151",18.62,12.94,0.51," 1.0e-02"
"Jak2",75.28,52.74,0.51," 5.1e-05"
"Rnf25",54.76,38.49,0.51," 2.8e-04"
"Rpa2",12.74,8.95,0.51," 2.8e-02"
"Cops8",143.14,100.46,0.51," 5.5e-06"
"Arfrp1",34.96,24.53,0.51," 9.4e-04"
"Mief2",18.56,13.07,0.51," 7.8e-03"
"Mkl1",55.42,38.95,0.51," 8.8e-04"
"Sub1",271.15,189.33,0.51," 9.2e-06"
"Zrsr2",55.84,39.12,0.51," 1.2e-04"
"Rragc",145.39,101.96,0.51," 4.8e-06"
"D030028A08Rik",9.71,6.82,0.51," 3.9e-02"
"Rab2a",342.53,240.17,0.51," 4.3e-07"
"Gatb",20.17,14.19,0.51," 7.9e-03"
"Pcsk2",217.45,151.92,0.51," 1.4e-06"
"Phtf1",34.03,23.86,0.51," 1.2e-03"
"Atp6v1a",892.05,625.93,0.51," 1.1e-07"
"Cdk9",49.72,35.06,0.51," 4.4e-04"
"Ttbk1",259.94,182.83,0.51," 1.3e-04"
"Wdr3",33.55,23.55,0.51," 7.5e-04"
"Actr3b",57.2,40.2,0.51," 8.5e-05"
"Vrk3",21.92,15.54,0.51," 9.4e-03"
"Eif1b",133.49,94,0.51," 1.4e-05"
"Arhgef4",201.31,141.74,0.51," 3.1e-05"
"Atp23",9.4,6.61,0.51," 4.1e-02"
"B4galnt4",59.97,42.04,0.51," 1.7e-04"
"Atp5o",143.47,100.96,0.51," 7.3e-05"
"Timp2",685.18,480.1,0.51," 3.7e-07"
"Slc7a14",305.12,213.33,0.51," 8.2e-06"
"Dbp",52.72,37.45,0.51," 2.0e-03"
"Xpo6",162.3,113.93,0.51," 4.6e-06"
"Cc2d1a",85.06,60.24,0.51," 5.7e-04"
"Ap5s1",15.83,11.18,0.51," 1.8e-02"
"Chd4",313.29,220.13,0.51," 7.0e-07"
"Psmb3",17.05,12.13,0.51," 2.1e-02"
"Maz",137.61,96.86,0.51," 8.1e-05"
"Gm6969",11.35,7.98,0.51," 3.1e-02"
"Usp31",341.56,240,0.51," 1.4e-06"
"AI854703",68.21,48.11,0.51," 7.8e-04"
"Smim10l2a",48.02,33.92,0.51," 7.1e-04"
"Erich3",78.06,54.86,0.51," 1.0e-04"
"Galnt9",30.75,21.7,0.51," 1.9e-03"
"Prmt1",134.1,94.62,0.51," 1.2e-04"
"Pfdn1",53.85,37.95,0.51," 1.2e-03"
"Atp1b1",957.05,668.69,0.51," 2.4e-06"
"Ddx20",22.38,15.72,0.51," 3.5e-03"
"U2af2",85.68,60.65,0.51," 9.4e-05"
"Washc1",28.15,19.88,0.51," 3.3e-03"
"Rtl8a",27.4,19.58,0.51," 1.5e-02"
"Irgq",225.32,158.81,0.51," 1.6e-05"
"Wwox",39.2,27.73,0.51," 5.9e-04"
"Nfx1",160,112.62,0.51," 2.7e-06"
"Med27",17,11.98,0.51," 1.0e-02"
"Rps2",31.51,22.86,0.51," 7.4e-03"
"Sdccag3",34.45,24.11,0.51," 2.4e-03"
"Hspa4",439.39,309.07,0.51," 3.5e-07"
"Coil",27.72,19.59,0.51," 2.1e-03"
"Hyou1",222.86,155.24,0.51," 3.3e-05"
"Amdhd2",13.33,9.41,0.51," 2.2e-02"
"Prkag2",81.96,57.71,0.51," 2.2e-05"
"Pih1d1",16.2,11.46,0.51," 1.7e-02"
"Pced1a",27.38,19.35,0.51," 3.8e-03"
"Kdm4b",84.43,59.62,0.51," 4.1e-04"
"Cinp",35.08,24.77,0.51," 1.5e-03"
"Coq9",71.4,50.26,0.51," 7.1e-04"
"Uqcrh",96.15,67.48,0.51," 2.6e-04"
"Trappc2l",49.25,34.8,0.51," 7.0e-04"
"Mcts1",51.45,36.25,0.51," 2.0e-04"
"Gjd2",16.51,11.66,0.51," 1.6e-02"
"Wdr13",197.63,139.69,0.51," 8.9e-06"
"Nagk",54.05,38.22,0.51," 3.4e-04"
"Mfsd5",31.46,22.11,0.51," 3.1e-03"
"Prkar2a",251.57,177.37,0.51," 1.2e-06"
"Hnrnpab",72.33,50.85,0.5," 6.9e-05"
"Homer1",95.89,67.69,0.5," 1.6e-05"
"Lrpprc",159.12,112.23,0.5," 3.7e-06"
"2410131K14Rik",64.5,45.62,0.5," 3.8e-04"
"Mrpl43",46.82,33.23,0.5," 1.1e-03"
"Hdac11",374.27,266.55,0.5," 9.6e-05"
"Dda1",59.96,42.82,0.5," 8.5e-04"
"Mapre2",509.61,359.85,0.5," 7.6e-07"
"Celf6",179.28,127.45,0.5," 3.1e-05"
"Sgsm1",373.68,264.8,0.5," 1.2e-05"
"Eef1g",52.56,37.14,0.5," 2.1e-04"
"Kif21a",552.35,389.53,0.5," 2.6e-07"
"Gfer",17.52,12.38,0.5," 1.4e-02"
"Sbf1",307.24,217.49,0.5," 1.7e-04"
"Nsmf",136.1,96.17,0.5," 2.3e-05"
"Cpsf3",72.59,51.27,0.5," 5.2e-05"
"Mrps18a",35.53,25.07,0.5," 2.2e-03"
"Hpca",195.32,138.96,0.5," 7.9e-04"
"Ttc39a",17.67,12.47,0.5," 8.2e-03"
"Arpc2",148.74,105.21,0.5," 7.6e-06"
"Fbxo44",136.76,97.44,0.5," 2.3e-04"
"Aspscr1",40.51,28.94,0.5," 2.4e-03"
