"Gene","Bead","Sup","Enrichment","P"
"Gm42583",0.01,0.05,-2.8,"      NA"
"Rps19-ps11",0.01,0.05,-2.8,"      NA"
"Gm47906",0.01,0.05,-2.8,"      NA"
"Gm49001",0.01,0.05,-2.8,"      NA"
"Mfrp",0.01,0.05,-2.8,"      NA"
"Gm7653",0.01,0.05,-2.8,"      NA"
"Cyp17a1",0.01,0.05,-2.8,"      NA"
"Gm47461",0.01,0.08,-2.81,"      NA"
"Gm48210",0.01,0.08,-2.81,"      NA"
"Gm19159",0.01,0.08,-2.81,"      NA"
"Gm50475",0.02,0.12,-2.81,"      NA"
"Gm32568",0.02,0.08,-2.81,"      NA"
"Itih4",0.01,0.08,-2.82,"      NA"
"Gm44770",0.02,0.13,-2.82,"      NA"
"Gm36028",0.02,0.12,-2.82,"      NA"
"Gm28209",0.01,0.08,-2.82,"      NA"
"Gm26725",0.01,0.08,-2.82,"      NA"
"Gm43251",0.01,0.08,-2.82,"      NA"
"Tnfrsf14",0.02,0.1,-2.82,"      NA"
"Boll",0.02,0.12,-2.83,"      NA"
"Gm14415",0.01,0.06,-2.83,"      NA"
"Gm14866",0.01,0.06,-2.83,"      NA"
"Gm45218",0.01,0.06,-2.83,"      NA"
"1700019L13Rik",0.01,0.06,-2.83,"      NA"
"2810433D01Rik",0.01,0.06,-2.83,"      NA"
"Gm40999",0.01,0.06,-2.83,"      NA"
"Pitpnm2os2",0.01,0.08,-2.84,"      NA"
"Pck1",0.02,0.12,-2.84,"      NA"
"Tmem51os1",0.03,0.11,-2.84,"      NA"
"4930403P22Rik",0.01,0.05,-2.85,"      NA"
"Gm38386",0.01,0.05,-2.85,"      NA"
"Gm43790",0.01,0.05,-2.85,"      NA"
"Esrp2",0.01,0.05,-2.85,"      NA"
"Gm48716",0.01,0.05,-2.85,"      NA"
"Ccr1",0.01,0.05,-2.85,"      NA"
"Gm31763",0.01,0.09,-2.85,"      NA"
"Gm34106",0.02,0.1,-2.86,"      NA"
"Ankle1",0.01,0.06,-2.86,"      NA"
"A930038B10Rik",0.01,0.06,-2.86,"      NA"
"Gm34684",0.01,0.06,-2.86,"      NA"
"Snora41",0,0.06,-2.86,"      NA"
"Gssos1",0,0.06,-2.86,"      NA"
"Gm42639",0,0.06,-2.86,"      NA"
"Gm45417",0,0.06,-2.86,"      NA"
"Tex44",0.01,0.05,-2.87,"      NA"
"Gm12494",0.01,0.05,-2.87,"      NA"
"Gm19187",0.01,0.05,-2.87,"      NA"
"Gm24894",0.03,0.12,-2.87,"      NA"
"Myh1",0.03,0.11,-2.87,"      NA"
"Gm42648",0.02,0.11,-2.88,"      NA"
"Ifi204",0.02,0.09,-2.89,"      NA"
"Sp140",0,0.05,-2.89,"      NA"
"Evi2",0,0.05,-2.89,"      NA"
"Gm13703",0.01,0.06,-2.89,"      NA"
"Pcp2",0.01,0.06,-2.89,"      NA"
"Gm48300",0.01,0.06,-2.89,"      NA"
"Gm48542",0.01,0.06,-2.89,"      NA"
"Gm45124",0.01,0.08,-2.9,"      NA"
"Gm7997",0.01,0.08,-2.9,"      NA"
"Gm49130",0.01,0.08,-2.9,"      NA"
"Gm26704",0.01,0.08,-2.9,"      NA"
"Gm43412",0.02,0.13,-2.91,"      NA"
"3110039M20Rik",0.02,0.08,-2.92,"      NA"
"Gm26642",0.02,0.11,-2.92,"      NA"
"Them7",0.01,0.06,-2.93,"      NA"
"a",0.01,0.06,-2.93,"      NA"
"Gm38313",0.01,0.06,-2.93,"      NA"
"4933405D12Rik",0.01,0.06,-2.93,"      NA"
"Trim6",0.01,0.06,-2.93,"      NA"
"Gm16073",0.01,0.06,-2.93,"      NA"
"Bcl2a1a",0.01,0.06,-2.93,"      NA"
"Gm17056",0.01,0.06,-2.93,"      NA"
"Gm50270",0.01,0.06,-2.93,"      NA"
"Krt13",0.01,0.09,-2.93,"      NA"
"Ankdd1b",0.02,0.11,-2.94,"      NA"
"Tnni2",0.01,0.08,-2.94,"      NA"
"Gm18030",0.01,0.09,-2.95,"      NA"
"Snord89",0.02,0.1,-2.95,"      NA"
"Gm37138",0.02,0.11,-2.95,"      NA"
"Eci3",0.02,0.11,-2.95,"      NA"
"Gm17194",0.01,0.12,-2.96,"      NA"
"Gm48605",0.01,0.09,-2.96,"      NA"
"Gm29183",0.02,0.09,-2.96,"      NA"
"Gm39325",0.02,0.09,-2.96,"      NA"
"6430710C18Rik",0.02,0.1,-2.96,"      NA"
"Arid3c",0.02,0.1,-2.96,"      NA"
"Gm13748",0,0.02,-2.96,"      NA"
"Myl1",0,0.02,-2.96,"      NA"
"Gm37925",0,0.02,-2.96,"      NA"
"4933400F21Rik",0,0.02,-2.96,"      NA"
"Gm8089",0,0.02,-2.96,"      NA"
"2900060B14Rik",0,0.02,-2.96,"      NA"
"Marco",0,0.02,-2.96,"      NA"
"2610012C04Rik",0,0.02,-2.96,"      NA"
"Gm29485",0,0.02,-2.96,"      NA"
"Gm36527",0,0.02,-2.96,"      NA"
"Gm37490",0,0.02,-2.96,"      NA"
"Gm13217",0,0.02,-2.96,"      NA"
"Gm13486",0,0.02,-2.96,"      NA"
"Dhrs9",0,0.02,-2.96,"      NA"
"Rapgef4os2",0,0.02,-2.96,"      NA"
"Mir670",0,0.02,-2.96,"      NA"
"Gm13887",0,0.02,-2.96,"      NA"
"Gm14049",0,0.02,-2.96,"      NA"
"Gm23179",0,0.02,-2.96,"      NA"
"Gm14226",0,0.02,-2.96,"      NA"
"Ctcflos",0,0.02,-2.96,"      NA"
"Gm14371",0,0.02,-2.96,"      NA"
"Mir298",0,0.02,-2.96,"      NA"
"n-R5s8",0,0.02,-2.96,"      NA"
"Gm6858",0,0.02,-2.96,"      NA"
"Gm5398",0,0.02,-2.96,"      NA"
"Gm3943",0,0.02,-2.96,"      NA"
"Gm14926",0,0.02,-2.96,"      NA"
"Nsa2-ps2",0,0.02,-2.96,"      NA"
"Gm42899",0,0.02,-2.96,"      NA"
"Gm24608",0,0.02,-2.96,"      NA"
"Gm12474",0,0.02,-2.96,"      NA"
"4632404M16Rik",0,0.02,-2.96,"      NA"
"Gm10964",0,0.02,-2.96,"      NA"
"Gm29560",0,0.02,-2.96,"      NA"
"Gm42968",0,0.02,-2.96,"      NA"
"Aqp3",0,0.02,-2.96,"      NA"
"Gm12737",0,0.02,-2.96,"      NA"
"Car6",0,0.02,-2.96,"      NA"
"Gm21759",0,0.02,-2.96,"      NA"
"Gm42455",0,0.02,-2.96,"      NA"
"Gm16058",0,0.02,-2.96,"      NA"
"Slc5a1",0,0.02,-2.96,"      NA"
"Gm42560",0,0.02,-2.96,"      NA"
"4930431F12Rik",0,0.02,-2.96,"      NA"
"C530043K16Rik",0,0.02,-2.96,"      NA"
"Lrrc66",0,0.02,-2.96,"      NA"
"Sult1e1",0,0.02,-2.96,"      NA"
"Gm19610",0,0.02,-2.96,"      NA"
"Gm35172",0,0.02,-2.96,"      NA"
"Gm17202",0,0.02,-2.96,"      NA"
"Gm42992",0,0.02,-2.96,"      NA"
"Gm13854",0,0.02,-2.96,"      NA"
"Gm43876",0,0.02,-2.96,"      NA"
"Gm38811",0,0.02,-2.96,"      NA"
"Gm40414",0,0.02,-2.96,"      NA"
"Igkc",0,0.02,-2.96,"      NA"
"Gm43900",0,0.02,-2.96,"      NA"
"Gm33024",0,0.02,-2.96,"      NA"
"Gm34391",0,0.02,-2.96,"      NA"
"Gm45510",0,0.02,-2.96,"      NA"
"Gm4398",0,0.02,-2.96,"      NA"
"Gm28665",0,0.02,-2.96,"      NA"
"Gm35325",0,0.02,-2.96,"      NA"
"Gm44725",0,0.02,-2.96,"      NA"
"Gm44916",0,0.02,-2.96,"      NA"
"Gm45188",0,0.02,-2.96,"      NA"
"Gm15635",0,0.02,-2.96,"      NA"
"Gm37716",0,0.02,-2.96,"      NA"
"Olfr620",0,0.02,-2.96,"      NA"
"Gm19033",0,0.02,-2.96,"      NA"
"Gm29571",0,0.02,-2.96,"      NA"
"Gm35552",0,0.02,-2.96,"      NA"
"1700009J07Rik",0,0.02,-2.96,"      NA"
"Gm48448",0,0.02,-2.96,"      NA"
"Gm16239",0,0.02,-2.96,"      NA"
"Gm34983",0,0.02,-2.96,"      NA"
"Gm7269",0,0.02,-2.96,"      NA"
"Gm40773",0,0.02,-2.96,"      NA"
"Gm45657",0,0.02,-2.96,"      NA"
"n-R5s96",0,0.02,-2.96,"      NA"
"Gm45534",0,0.02,-2.96,"      NA"
"Gm45257",0,0.02,-2.96,"      NA"
"Ces2g",0,0.02,-2.96,"      NA"
"4930542C16Rik",0,0.02,-2.96,"      NA"
"Olfr736",0,0.02,-2.96,"      NA"
"Traj58",0,0.02,-2.96,"      NA"
"Gm25716",0,0.02,-2.96,"      NA"
"Gm20675",0,0.02,-2.96,"      NA"
"Gm47198",0,0.02,-2.96,"      NA"
"Gm47178",0,0.02,-2.96,"      NA"
"Gm27241",0,0.02,-2.96,"      NA"
"Gsta2",0,0.02,-2.96,"      NA"
"Gm28164",0,0.02,-2.96,"      NA"
"Fbxw16",0,0.02,-2.96,"      NA"
"Gm35715",0,0.02,-2.96,"      NA"
"Gm47136",0,0.02,-2.96,"      NA"
"Gm47159",0,0.02,-2.96,"      NA"
"Gm12038",0,0.02,-2.96,"      NA"
"Gm19967",0,0.02,-2.96,"      NA"
"Rpl23a-ps2",0,0.02,-2.96,"      NA"
"Tmigd1",0,0.02,-2.96,"      NA"
"Unc45bos",0,0.02,-2.96,"      NA"
"Scpep1os",0,0.02,-2.96,"      NA"
"Gm10357",0,0.02,-2.96,"      NA"
"Gm47011",0,0.02,-2.96,"      NA"
"Gm25444",0,0.02,-2.96,"      NA"
"Trgc1",0,0.02,-2.96,"      NA"
"Gm47683",0,0.02,-2.96,"      NA"
"C630044B11Rik",0,0.02,-2.96,"      NA"
"Gm38307",0,0.02,-2.96,"      NA"
"Gm36607",0,0.02,-2.96,"      NA"
"Gm8227",0,0.02,-2.96,"      NA"
"Gm46312",0,0.02,-2.96,"      NA"
"Gm48713",0,0.02,-2.96,"      NA"
"Gm33016",0,0.02,-2.96,"      NA"
"Gm46367",0,0.02,-2.96,"      NA"
"Gm48147",0,0.02,-2.96,"      NA"
"Gm48586",0,0.02,-2.96,"      NA"
"Serpina1d",0,0.02,-2.96,"      NA"
"Gm7086",0,0.02,-2.96,"      NA"
"Slurp2",0,0.02,-2.96,"      NA"
"Tex33",0,0.02,-2.96,"      NA"
"Gm41392",0,0.02,-2.96,"      NA"
"Gm41392",0,0.07,-2.96,"      NA"
"Gm49549",0,0.02,-2.96,"      NA"
"Gm49722",0,0.02,-2.96,"      NA"
"Bicdl2",0,0.02,-2.96,"      NA"
"Meiob",0,0.02,-2.96,"      NA"
"4833413E03Rik",0,0.02,-2.96,"      NA"
"H2-Oa",0,0.02,-2.96,"      NA"
"Gm49901",0,0.02,-2.96,"      NA"
"Arrdc5",0,0.02,-2.96,"      NA"
"4930405O22Rik",0,0.02,-2.96,"      NA"
"Gm50020",0,0.02,-2.96,"      NA"
"Gm19815",0,0.02,-2.96,"      NA"
"Gm46641",0,0.02,-2.96,"      NA"
"Gm3227",0,0.02,-2.96,"      NA"
"Gm5087",0.02,0.12,-2.98,"      NA"
"Gm37660",0.01,0.09,-2.98,"      NA"
"2010106G04Rik",0.01,0.09,-2.98,"      NA"
"Gm20172",0.01,0.06,-2.98,"      NA"
"Gm4081",0.01,0.06,-2.98,"      NA"
"5330437M03Rik",0.01,0.06,-2.98,"      NA"
"Gm47809",0.01,0.06,-2.98,"      NA"
"Gm37140",0,0.07,-3,"      NA"
"Gm9003",0,0.07,-3,"      NA"
"Gm44524",0,0.07,-3,"      NA"
"Gm45204",0,0.07,-3,"      NA"
"A230085B16Rik",0,0.07,-3,"      NA"
"Sgo2b",0,0.07,-3,"      NA"
"Gm48339",0,0.07,-3,"      NA"
"Cd247",0.01,0.06,-3.01,"      NA"
"Erv3",0.01,0.06,-3.01,"      NA"
"Gm19114",0.01,0.06,-3.01,"      NA"
"Gm5559",0.01,0.06,-3.01,"      NA"
"Gm17983",0.01,0.06,-3.01,"      NA"
"Gm48303",0.01,0.06,-3.01,"      NA"
"Gm17200",0.01,0.06,-3.01,"      NA"
"Gm18960",0.01,0.06,-3.01,"      NA"
"Gm12542",0.02,0.11,-3.01,"      NA"
"Gm6657",0.02,0.11,-3.01,"      NA"
"Ighg2c",0.02,0.11,-3.01,"      NA"
"Gm37956",0.01,0.06,-3.01,"      NA"
"Gm11877",0.01,0.06,-3.01,"      NA"
"Gm16111",0.01,0.06,-3.01,"      NA"
"Gm15594",0.01,0.06,-3.01,"      NA"
"Gp2",0.01,0.06,-3.01,"      NA"
"Gm48710",0.01,0.06,-3.01,"      NA"
"Clec10a",0.01,0.06,-3.01,"      NA"
"E230016K23Rik",0.01,0.06,-3.01,"      NA"
"Gm17039",0.01,0.06,-3.01,"      NA"
"Gm44577",0.01,0.06,-3.01,"      NA"
"Gm43482",0.01,0.06,-3.02,"      NA"
"Vmn1r90",0.01,0.06,-3.02,"      NA"
"Gm32688",0.01,0.06,-3.02,"      NA"
"Olfr1393",0.01,0.06,-3.02,"      NA"
"Gm12344",0.01,0.06,-3.02,"      NA"
"Snora34",0.01,0.06,-3.02,"      NA"
"Gm50062",0.01,0.06,-3.02,"      NA"
"1700031A10Rik",0.01,0.06,-3.02,"      NA"
"Gm35229",0.01,0.06,-3.02,"      NA"
"Gm37077",0,0.03,-3.03,"      NA"
"Gm38115",0,0.03,-3.03,"      NA"
"Gm28782",0,0.03,-3.03,"      NA"
"Gm36955",0,0.03,-3.03,"      NA"
"1700027A15Rik",0,0.03,-3.03,"      NA"
"Slc23a3",0,0.03,-3.03,"      NA"
"Gm38142",0,0.03,-3.03,"      NA"
"Gm28342",0,0.03,-3.03,"      NA"
"Ptpn7",0,0.03,-3.03,"      NA"
"Gm37298",0,0.03,-3.03,"      NA"
"Gm38038",0,0.03,-3.03,"      NA"
"Gm37860",0,0.03,-3.03,"      NA"
"Gm13260",0,0.03,-3.03,"      NA"
"Fcnb",0,0.03,-3.03,"      NA"
"Gm13381",0,0.03,-3.03,"      NA"
"Gm44291",0,0.03,-3.03,"      NA"
"Gm22865",0,0.03,-3.03,"      NA"
"Defb20",0,0.03,-3.03,"      NA"
"Adig",0,0.03,-3.03,"      NA"
"Gm20721",0,0.03,-3.03,"      NA"
"Rpl7a-ps13",0,0.03,-3.03,"      NA"
"Snora35",0,0.03,-3.03,"      NA"
"Gm23441",0,0.03,-3.03,"      NA"
"Gm42607",0,0.03,-3.03,"      NA"
"Asic5",0,0.03,-3.03,"      NA"
"Crct1",0,0.03,-3.03,"      NA"
"H2ac21",0,0.03,-3.03,"      NA"
"Gm43354",0,0.03,-3.03,"      NA"
"Gm5712",0,0.03,-3.03,"      NA"
"Gm5982",0,0.03,-3.03,"      NA"
"Gm18492",0,0.03,-3.03,"      NA"
"Mir6380",0,0.03,-3.03,"      NA"
"Rnu6-ps2",0,0.03,-3.03,"      NA"
"Il6",0,0.03,-3.03,"      NA"
"Gm15819",0,0.03,-3.03,"      NA"
"3110031N09Rik",0,0.03,-3.03,"      NA"
"Gnrhr",0,0.03,-3.03,"      NA"
"Pf4",0,0.03,-3.03,"      NA"
"Gm43787",0,0.03,-3.03,"      NA"
"Gm42854",0,0.03,-3.03,"      NA"
"Gm43474",0,0.03,-3.03,"      NA"
"Gm43480",0,0.03,-3.03,"      NA"
"Gm42885",0,0.03,-3.03,"      NA"
"Gm20005",0,0.03,-3.03,"      NA"
"Gm43197",0,0.03,-3.03,"      NA"
"Gm43164",0,0.03,-3.03,"      NA"
"Mgam",0,0.03,-3.03,"      NA"
"Gm35876",0,0.03,-3.03,"      NA"
"Gm24537",0,0.03,-3.03,"      NA"
"Gm45631",0,0.03,-3.03,"      NA"
"Gm44793",0,0.03,-3.03,"      NA"
"Mir1964",0,0.03,-3.03,"      NA"
"4933404I11Rik",0,0.03,-3.03,"      NA"
"Nkg7",0,0.03,-3.03,"      NA"
"Snord32a",0,0.03,-3.03,"      NA"
"Gm22478",0,0.03,-3.03,"      NA"
"Gm44734",0,0.03,-3.03,"      NA"
"Gm16171",0,0.03,-3.03,"      NA"
"Gm44855",0,0.03,-3.03,"      NA"
"Gm18600",0,0.03,-3.03,"      NA"
"Gm45241",0,0.03,-3.03,"      NA"
"Gm48743",0,0.03,-3.03,"      NA"
"Gm20139",0,0.03,-3.03,"      NA"
"Gm17196",0,0.03,-3.03,"      NA"
"Gm47624",0,0.03,-3.03,"      NA"
"Gm19395",0,0.03,-3.03,"      NA"
"Gm19337",0,0.03,-3.03,"      NA"
"Spic",0,0.03,-3.03,"      NA"
"Mir3058",0,0.03,-3.03,"      NA"
"Gm44622",0,0.03,-3.03,"      NA"
"Gm5608",0,0.03,-3.03,"      NA"
"Gm45370",0,0.03,-3.03,"      NA"
"Gm9731",0,0.03,-3.03,"      NA"
"Gm45518",0,0.03,-3.03,"      NA"
"Gm45822",0,0.03,-3.03,"      NA"
"Mir181d",0,0.03,-3.03,"      NA"
"1700120C18Rik",0,0.03,-3.03,"      NA"
"Cdh16",0,0.03,-3.03,"      NA"
"Gm45805",0,0.03,-3.03,"      NA"
"5430425E15Rik",0,0.03,-3.03,"      NA"
"Gm47547",0,0.03,-3.03,"      NA"
"Olfr742",0,0.03,-3.03,"      NA"
"Olfr1512",0,0.03,-3.03,"      NA"
"Gm37504",0,0.03,-3.03,"      NA"
"Trdv1",0,0.03,-3.03,"      NA"
"C230086J09Rik",0,0.03,-3.03,"      NA"
"Gm47557",0,0.03,-3.03,"      NA"
"4933422A05Rik",0,0.03,-3.03,"      NA"
"4833428L15Rik",0,0.03,-3.03,"      NA"
"Gm42755",0,0.03,-3.03,"      NA"
"Gm47111",0,0.03,-3.03,"      NA"
"Gm47128",0,0.03,-3.03,"      NA"
"8430419K02Rik",0,0.03,-3.03,"      NA"
"Mir804",0,0.03,-3.03,"      NA"
"Gm12294",0,0.03,-3.03,"      NA"
"Gm24887",0,0.03,-3.03,"      NA"
"Dhx58os",0,0.03,-3.03,"      NA"
"Gm11714",0,0.03,-3.03,"      NA"
"Gm47802",0,0.03,-3.03,"      NA"
"Gm7042",0,0.03,-3.03,"      NA"
"Mir6942",0,0.03,-3.03,"      NA"
"H1f5",0,0.03,-3.03,"      NA"
"Gm5790",0,0.03,-3.03,"      NA"
"Gm47550",0,0.03,-3.03,"      NA"
"5330431K02Rik",0,0.03,-3.03,"      NA"
"Gm48369",0,0.03,-3.03,"      NA"
"Gm25051",0,0.03,-3.03,"      NA"
"Gm35135",0,0.03,-3.03,"      NA"
"Pax9",0,0.03,-3.03,"      NA"
"Hspe1-ps2",0,0.03,-3.03,"      NA"
"Gm48585",0,0.03,-3.03,"      NA"
"Mir337",0,0.03,-3.03,"      NA"
"Gm24144",0,0.03,-3.03,"      NA"
"Gm49311",0,0.03,-3.03,"      NA"
"Ly6i",0,0.03,-3.03,"      NA"
"Gm8000",0,0.03,-3.03,"      NA"
"1700041B01Rik",0,0.03,-3.03,"      NA"
"Gm36330",0,0.03,-3.03,"      NA"
"Gm15638",0,0.03,-3.03,"      NA"
"Tmprss2",0,0.03,-3.03,"      NA"
"1700122H20Rik",0,0.03,-3.03,"      NA"
"Gm49789",0,0.03,-3.03,"      NA"
"Prph2",0,0.03,-3.03,"      NA"
"Treml4",0,0.03,-3.03,"      NA"
"4932415M13Rik",0,0.03,-3.03,"      NA"
"Gm49984",0,0.03,-3.03,"      NA"
"Gm41625",0,0.03,-3.03,"      NA"
"Gm5231",0,0.03,-3.03,"      NA"
"Gm15333",0,0.03,-3.03,"      NA"
"Gm50223",0,0.03,-3.03,"      NA"
"Mir6982",0,0.03,-3.03,"      NA"
"Olfr1440",0,0.03,-3.03,"      NA"
"Olfr1459",0,0.03,-3.03,"      NA"
"Gm20395",0,0.03,-3.03,"      NA"
"Gm50287",0,0.03,-3.03,"      NA"
"mt-Tv",0,0.03,-3.03,"      NA"
"Gm29596",0.01,0.07,-3.03,"      NA"
"Fndc7",0.01,0.07,-3.03,"      NA"
"D530018E20Rik",0.01,0.07,-3.03,"      NA"
"Saa1",0.01,0.07,-3.03,"      NA"
"Gm47153",0.01,0.07,-3.03,"      NA"
"Gm38431",0.01,0.1,-3.04,"      NA"
"Gm20692",0.02,0.1,-3.04,"      NA"
"Gm43963",0.01,0.1,-3.05,"      NA"
"Gm37101",0.01,0.06,-3.05,"      NA"
"Gm36933",0.01,0.06,-3.05,"      NA"
"Lox",0.01,0.1,-3.06,"      NA"
"Itgb1bp2",0.01,0.06,-3.07,"      NA"
"1700064H15Rik",0.01,0.06,-3.07,"      NA"
"Gm13325",0.01,0.06,-3.08,"      NA"
"Gm15482",0.01,0.06,-3.08,"      NA"
"Gm44242",0.01,0.06,-3.08,"      NA"
"Vmn2r66",0.01,0.06,-3.08,"      NA"
"Gm22738",0.01,0.06,-3.08,"      NA"
"Gm38344",0.01,0.06,-3.08,"      NA"
"D030046N08Rik",0.01,0.06,-3.08,"      NA"
"Scd4",0.01,0.06,-3.08,"      NA"
"Gm8850",0.01,0.1,-3.08,"      NA"
"Trcg1",0.02,0.09,-3.08,"      NA"
"Gm47064",0.02,0.09,-3.08,"      NA"
"4933421A08Rik",0.02,0.1,-3.09,"      NA"
"Gm8900",0.01,0.07,-3.09,"      NA"
"Gm49096",0.02,0.1,-3.1,"      NA"
"Scamp4",0,0.08,-3.12,"      NA"
"Gm31326",0,0.08,-3.12,"      NA"
"4933412L11Rik",0.01,0.11,-3.13,"      NA"
"Tlr6",0.02,0.13,-3.14,"      NA"
"Gm42929",0.01,0.1,-3.14,"      NA"
"Gm28035",0.01,0.07,-3.15,"      NA"
"Gm13449",0.01,0.07,-3.15,"      NA"
"E130119H09Rik",0.01,0.07,-3.15,"      NA"
"Gm45738",0.01,0.08,-3.15,"      NA"
"Gm15050",0.01,0.07,-3.16,"      NA"
"Gm44983",0.02,0.1,-3.16,"      NA"
"Trim61",0.02,0.1,-3.16,"      NA"
"Gm20161",0.02,0.1,-3.16,"      NA"
"Gm28154",0.01,0.07,-3.17,"      NA"
"Gm37759",0.01,0.07,-3.17,"      NA"
"Chn1os1",0.01,0.07,-3.17,"      NA"
"Gm13090",0.01,0.07,-3.17,"      NA"
"Fgfbp1",0.01,0.07,-3.17,"      NA"
"Rpl7a-ps9",0.01,0.07,-3.17,"      NA"
"Gm47641",0.01,0.07,-3.17,"      NA"
"Gm2516",0.01,0.07,-3.17,"      NA"
"Gm17910",0.01,0.07,-3.17,"      NA"
"Fam71b",0.01,0.07,-3.17,"      NA"
"Gm37573",0.01,0.07,-3.18,"      NA"
"Gm37859",0.01,0.07,-3.18,"      NA"
"Gm44760",0.01,0.07,-3.18,"      NA"
"Gm16045",0.01,0.07,-3.18,"      NA"
"Gm10384",0.01,0.07,-3.18,"      NA"
"Cyp2f2",0.01,0.1,-3.18,"      NA"
"Cd79a",0.01,0.07,-3.19,"      NA"
"Gm44573",0.01,0.1,-3.2,"      NA"
"2410021H03Rik",0.02,0.12,-3.21,"      NA"
"Gm47580",0.01,0.07,-3.21,"      NA"
"Gm44621",0.01,0.07,-3.21,"      NA"
"Gm49911",0.01,0.07,-3.21,"      NA"
"Gm50015",0.01,0.07,-3.21,"      NA"
"Gm48960",0.01,0.12,-3.22,"      NA"
"2700078F05Rik",0,0.09,-3.23,"      NA"
"Gm29395",0.01,0.08,-3.23,"      NA"
"Gm13252",0.01,0.07,-3.24,"      NA"
"Shbg",0.01,0.07,-3.24,"      NA"
"Gm6756",0.01,0.07,-3.24,"      NA"
"Pcdh12",0.01,0.07,-3.24,"      NA"
"Ceacam10",0.01,0.07,-3.25,"      NA"
"Snord71",0.01,0.07,-3.25,"      NA"
"Gm26440",0.01,0.07,-3.25,"      NA"
"Gm11948",0.01,0.07,-3.25,"      NA"
"Gm42744",0.01,0.09,-3.26,"      NA"
"Lilra5",0.01,0.09,-3.26,"      NA"
"Gm37738",0,0.03,-3.27,"      NA"
"Gm2710",0,0.03,-3.27,"      NA"
"Gm38348",0,0.03,-3.27,"      NA"
"Gm37742",0,0.03,-3.27,"      NA"
"Snora43",0,0.03,-3.27,"      NA"
"Snora43",0,0,-3.27,"      NA"
"Gm13627",0,0.03,-3.27,"      NA"
"Gm37964",0,0.03,-3.27,"      NA"
"Gm16510",0,0.03,-3.27,"      NA"
"Gm9050",0,0.03,-3.27,"      NA"
"Gm15157",0,0.03,-3.27,"      NA"
"Gm37892",0,0.03,-3.27,"      NA"
"Spopfm1",0,0.03,-3.27,"      NA"
"Fam205a1",0,0.03,-3.27,"      NA"
"Gm43201",0,0.03,-3.27,"      NA"
"Gm43360",0,0.03,-3.27,"      NA"
"9430018G01Rik",0,0.03,-3.27,"      NA"
"Gm44445",0,0.03,-3.27,"      NA"
"Vmn2r27",0,0.03,-3.27,"      NA"
"Klk9",0,0.03,-3.27,"      NA"
"Gm45041",0,0.03,-3.27,"      NA"
"Gm26646",0,0.03,-3.27,"      NA"
"Gm2044",0,0.03,-3.27,"      NA"
"Gm48614",0,0.03,-3.27,"      NA"
"Gm18942",0,0.03,-3.27,"      NA"
"Gm18986",0,0.03,-3.27,"      NA"
"F930017D23Rik",0,0.03,-3.27,"      NA"
"Gm47903",0,0.03,-3.27,"      NA"
"Gm9111",0,0.03,-3.27,"      NA"
"Gm33326",0,0.03,-3.27,"      NA"
"Gm26787",0,0.03,-3.27,"      NA"
"Gm34885",0,0.03,-3.27,"      NA"
"Gm47542",0,0.03,-3.27,"      NA"
"Ppp1r2-ps4",0,0.03,-3.27,"      NA"
"Gm37166",0,0.03,-3.27,"      NA"
"n-R5s67",0,0.03,-3.27,"      NA"
"Gm12039",0,0.03,-3.27,"      NA"
"4732490B19Rik",0,0.03,-3.27,"      NA"
"Gm19334",0,0.03,-3.27,"      NA"
"Gm6411",0,0.03,-3.27,"      NA"
"Wdr20rt",0,0.03,-3.27,"      NA"
"Gm16059",0,0.03,-3.27,"      NA"
"Gm28876",0,0.03,-3.27,"      NA"
"Gm26822",0,0.03,-3.27,"      NA"
"Unc93a2",0,0.03,-3.27,"      NA"
"Gm17814",0,0.03,-3.27,"      NA"
"Btnl1",0,0.03,-3.27,"      NA"
"Gm35551",0,0.03,-3.27,"      NA"
"Sun3",0.01,0.11,-3.27,"      NA"
"Casp16",0.01,0.11,-3.27,"      NA"
"Ifi209",0.01,0.09,-3.27,"      NA"
"Gm19325",0.01,0.11,-3.27,"      NA"
"Gm9984",0.01,0.07,-3.28,"      NA"
"Gm48500",0.01,0.08,-3.29,"      NA"
"Gm25772",0.01,0.13,-3.29,"      NA"
"Syce1l",0.01,0.11,-3.3,"      NA"
"Gm44706",0.01,0.11,-3.3,"      NA"
"Trp53tg5",0.01,0.08,-3.3,"      NA"
"Gm42972",0.01,0.08,-3.3,"      NA"
"Gm10636",0.01,0.08,-3.3,"      NA"
"Gm43844",0.01,0.08,-3.3,"      NA"
"Gm44731",0.01,0.08,-3.3,"      NA"
"Ceacam18",0.01,0.08,-3.3,"      NA"
"Gm26576",0.01,0.08,-3.3,"      NA"
"Gm6785",0.01,0.08,-3.3,"      NA"
"Gm2106",0.01,0.08,-3.3,"      NA"
"Gm43061",0.01,0.09,-3.31,"      NA"
"Gm45022",0.01,0.07,-3.31,"      NA"
"5330406M23Rik",0.01,0.07,-3.31,"      NA"
"Gm41030",0.01,0.07,-3.31,"      NA"
"Gm15497",0,0.1,-3.33,"      NA"
"Slc34a3",0.02,0.12,-3.33,"      NA"
"Gm26788",0.02,0.13,-3.33,"      NA"
"Gm37669",0.01,0.1,-3.36,"      NA"
"Trex2",0.01,0.1,-3.36,"      NA"
"Gm43185",0.01,0.1,-3.36,"      NA"
"Gm42798",0.01,0.1,-3.36,"      NA"
